filepath,label
../data/dataset_split\train\C\sub-063_segment0168.npy,C
../data/dataset_split\train\C\sub-063_segment0169.npy,C
../data/dataset_split\train\C\sub-063_segment0170.npy,C
../data/dataset_split\train\C\sub-063_segment0171.npy,C
../data/dataset_split\train\C\sub-063_segment0172.npy,C
../data/dataset_split\train\C\sub-063_segment0173.npy,C
../data/dataset_split\train\C\sub-063_segment0174.npy,C
../data/dataset_split\train\C\sub-063_segment0175.npy,C
../data/dataset_split\train\C\sub-063_segment0176.npy,C
../data/dataset_split\train\C\sub-063_segment0177.npy,C
../data/dataset_split\train\C\sub-063_segment0178.npy,C
../data/dataset_split\train\C\sub-063_segment0179.npy,C
../data/dataset_split\train\C\sub-063_segment0180.npy,C
../data/dataset_split\train\C\sub-063_segment0181.npy,C
../data/dataset_split\train\C\sub-063_segment0182.npy,C
../data/dataset_split\train\C\sub-063_segment0183.npy,C
../data/dataset_split\train\C\sub-063_segment0184.npy,C
../data/dataset_split\train\C\sub-063_segment0185.npy,C
../data/dataset_split\train\C\sub-063_segment0186.npy,C
../data/dataset_split\train\C\sub-063_segment0187.npy,C
../data/dataset_split\train\C\sub-063_segment0188.npy,C
../data/dataset_split\train\C\sub-063_segment0189.npy,C
../data/dataset_split\train\C\sub-063_segment0190.npy,C
../data/dataset_split\train\C\sub-063_segment0191.npy,C
../data/dataset_split\train\C\sub-063_segment0192.npy,C
../data/dataset_split\train\C\sub-063_segment0193.npy,C
../data/dataset_split\train\C\sub-063_segment0194.npy,C
../data/dataset_split\train\C\sub-063_segment0195.npy,C
../data/dataset_split\train\C\sub-063_segment0196.npy,C
../data/dataset_split\train\C\sub-063_segment0197.npy,C
../data/dataset_split\train\C\sub-063_segment0198.npy,C
../data/dataset_split\train\C\sub-063_segment0199.npy,C
../data/dataset_split\train\C\sub-063_segment0200.npy,C
../data/dataset_split\train\C\sub-063_segment0201.npy,C
../data/dataset_split\train\C\sub-063_segment0202.npy,C
../data/dataset_split\train\C\sub-063_segment0203.npy,C
../data/dataset_split\train\C\sub-063_segment0204.npy,C
../data/dataset_split\train\C\sub-063_segment0205.npy,C
../data/dataset_split\train\C\sub-063_segment0206.npy,C
../data/dataset_split\train\C\sub-063_segment0207.npy,C
../data/dataset_split\train\C\sub-063_segment0208.npy,C
../data/dataset_split\train\C\sub-063_segment0209.npy,C
../data/dataset_split\train\C\sub-063_segment0210.npy,C
../data/dataset_split\train\C\sub-063_segment0211.npy,C
../data/dataset_split\train\C\sub-063_segment0212.npy,C
../data/dataset_split\train\C\sub-063_segment0213.npy,C
../data/dataset_split\train\C\sub-063_segment0214.npy,C
../data/dataset_split\train\C\sub-063_segment0215.npy,C
../data/dataset_split\train\C\sub-063_segment0216.npy,C
../data/dataset_split\train\C\sub-063_segment0217.npy,C
../data/dataset_split\train\C\sub-063_segment0218.npy,C
../data/dataset_split\train\C\sub-063_segment0219.npy,C
../data/dataset_split\train\C\sub-063_segment0220.npy,C
../data/dataset_split\train\C\sub-063_segment0221.npy,C
../data/dataset_split\train\C\sub-063_segment0222.npy,C
../data/dataset_split\train\C\sub-063_segment0223.npy,C
../data/dataset_split\train\C\sub-063_segment0224.npy,C
../data/dataset_split\train\C\sub-063_segment0225.npy,C
../data/dataset_split\train\C\sub-063_segment0226.npy,C
../data/dataset_split\train\C\sub-063_segment0227.npy,C
../data/dataset_split\train\C\sub-063_segment0228.npy,C
../data/dataset_split\train\C\sub-063_segment0229.npy,C
../data/dataset_split\train\C\sub-063_segment0230.npy,C
../data/dataset_split\train\C\sub-063_segment0231.npy,C
../data/dataset_split\train\C\sub-063_segment0232.npy,C
../data/dataset_split\train\C\sub-063_segment0233.npy,C
../data/dataset_split\train\C\sub-063_segment0234.npy,C
../data/dataset_split\train\C\sub-063_segment0235.npy,C
../data/dataset_split\train\C\sub-063_segment0236.npy,C
../data/dataset_split\train\C\sub-063_segment0237.npy,C
../data/dataset_split\train\C\sub-063_segment0238.npy,C
../data/dataset_split\train\C\sub-063_segment0239.npy,C
../data/dataset_split\train\C\sub-063_segment0240.npy,C
../data/dataset_split\train\C\sub-063_segment0241.npy,C
../data/dataset_split\train\C\sub-063_segment0242.npy,C
../data/dataset_split\train\C\sub-063_segment0243.npy,C
../data/dataset_split\train\C\sub-063_segment0244.npy,C
../data/dataset_split\train\C\sub-063_segment0245.npy,C
../data/dataset_split\train\C\sub-063_segment0246.npy,C
../data/dataset_split\train\C\sub-063_segment0247.npy,C
../data/dataset_split\train\C\sub-063_segment0248.npy,C
../data/dataset_split\train\C\sub-063_segment0249.npy,C
../data/dataset_split\train\C\sub-063_segment0250.npy,C
../data/dataset_split\train\C\sub-063_segment0251.npy,C
../data/dataset_split\train\C\sub-063_segment0252.npy,C
../data/dataset_split\train\C\sub-063_segment0253.npy,C
../data/dataset_split\train\C\sub-063_segment0254.npy,C
../data/dataset_split\train\C\sub-063_segment0255.npy,C
../data/dataset_split\train\C\sub-063_segment0256.npy,C
../data/dataset_split\train\C\sub-063_segment0257.npy,C
../data/dataset_split\train\C\sub-063_segment0258.npy,C
../data/dataset_split\train\C\sub-063_segment0259.npy,C
../data/dataset_split\train\C\sub-063_segment0260.npy,C
../data/dataset_split\train\C\sub-063_segment0261.npy,C
../data/dataset_split\train\C\sub-063_segment0262.npy,C
../data/dataset_split\train\C\sub-063_segment0263.npy,C
../data/dataset_split\train\C\sub-063_segment0264.npy,C
../data/dataset_split\train\C\sub-063_segment0265.npy,C
../data/dataset_split\train\C\sub-063_segment0266.npy,C
../data/dataset_split\train\C\sub-063_segment0267.npy,C
../data/dataset_split\train\C\sub-063_segment0268.npy,C
../data/dataset_split\train\C\sub-063_segment0269.npy,C
../data/dataset_split\train\C\sub-063_segment0270.npy,C
../data/dataset_split\train\C\sub-063_segment0271.npy,C
../data/dataset_split\train\C\sub-063_segment0272.npy,C
../data/dataset_split\train\C\sub-063_segment0273.npy,C
../data/dataset_split\train\C\sub-063_segment0274.npy,C
../data/dataset_split\train\C\sub-063_segment0275.npy,C
../data/dataset_split\train\C\sub-063_segment0276.npy,C
../data/dataset_split\train\C\sub-063_segment0277.npy,C
../data/dataset_split\train\C\sub-063_segment0278.npy,C
../data/dataset_split\train\C\sub-063_segment0279.npy,C
../data/dataset_split\train\C\sub-063_segment0280.npy,C
../data/dataset_split\train\C\sub-063_segment0281.npy,C
../data/dataset_split\train\C\sub-063_segment0282.npy,C
../data/dataset_split\train\C\sub-063_segment0283.npy,C
../data/dataset_split\train\C\sub-063_segment0284.npy,C
../data/dataset_split\train\C\sub-063_segment0285.npy,C
../data/dataset_split\train\C\sub-063_segment0286.npy,C
../data/dataset_split\train\C\sub-063_segment0287.npy,C
../data/dataset_split\train\C\sub-063_segment0288.npy,C
../data/dataset_split\train\C\sub-063_segment0289.npy,C
../data/dataset_split\train\C\sub-063_segment0290.npy,C
../data/dataset_split\train\C\sub-063_segment0291.npy,C
../data/dataset_split\train\C\sub-063_segment0292.npy,C
../data/dataset_split\train\C\sub-063_segment0293.npy,C
../data/dataset_split\train\C\sub-063_segment0294.npy,C
../data/dataset_split\train\C\sub-063_segment0295.npy,C
../data/dataset_split\train\C\sub-063_segment0296.npy,C
../data/dataset_split\train\C\sub-063_segment0297.npy,C
../data/dataset_split\train\C\sub-063_segment0298.npy,C
../data/dataset_split\train\C\sub-063_segment0299.npy,C
../data/dataset_split\train\C\sub-063_segment0300.npy,C
../data/dataset_split\train\C\sub-063_segment0301.npy,C
../data/dataset_split\train\C\sub-063_segment0302.npy,C
../data/dataset_split\train\C\sub-063_segment0303.npy,C
../data/dataset_split\train\C\sub-063_segment0304.npy,C
../data/dataset_split\train\C\sub-063_segment0305.npy,C
../data/dataset_split\train\C\sub-063_segment0306.npy,C
../data/dataset_split\train\C\sub-063_segment0307.npy,C
../data/dataset_split\train\C\sub-063_segment0308.npy,C
../data/dataset_split\train\C\sub-063_segment0309.npy,C
../data/dataset_split\train\C\sub-063_segment0310.npy,C
../data/dataset_split\train\C\sub-063_segment0311.npy,C
../data/dataset_split\train\C\sub-063_segment0312.npy,C
../data/dataset_split\train\C\sub-063_segment0313.npy,C
../data/dataset_split\train\C\sub-063_segment0314.npy,C
../data/dataset_split\train\C\sub-063_segment0315.npy,C
../data/dataset_split\train\C\sub-063_segment0316.npy,C
../data/dataset_split\train\C\sub-063_segment0317.npy,C
../data/dataset_split\train\C\sub-063_segment0318.npy,C
../data/dataset_split\train\C\sub-063_segment0319.npy,C
../data/dataset_split\train\C\sub-063_segment0320.npy,C
../data/dataset_split\train\C\sub-063_segment0321.npy,C
../data/dataset_split\train\C\sub-063_segment0322.npy,C
../data/dataset_split\train\C\sub-063_segment0323.npy,C
../data/dataset_split\train\C\sub-063_segment0324.npy,C
../data/dataset_split\train\C\sub-063_segment0325.npy,C
../data/dataset_split\train\C\sub-063_segment0326.npy,C
../data/dataset_split\train\C\sub-063_segment0327.npy,C
../data/dataset_split\train\C\sub-063_segment0328.npy,C
../data/dataset_split\train\C\sub-063_segment0329.npy,C
../data/dataset_split\train\C\sub-063_segment0330.npy,C
../data/dataset_split\train\C\sub-063_segment0331.npy,C
../data/dataset_split\train\C\sub-063_segment0332.npy,C
../data/dataset_split\train\C\sub-063_segment0333.npy,C
../data/dataset_split\train\C\sub-063_segment0334.npy,C
../data/dataset_split\train\C\sub-063_segment0335.npy,C
../data/dataset_split\train\C\sub-063_segment0336.npy,C
../data/dataset_split\train\C\sub-063_segment0337.npy,C
../data/dataset_split\train\C\sub-063_segment0338.npy,C
../data/dataset_split\train\C\sub-063_segment0339.npy,C
../data/dataset_split\train\C\sub-063_segment0340.npy,C
../data/dataset_split\train\C\sub-063_segment0341.npy,C
../data/dataset_split\train\C\sub-063_segment0342.npy,C
../data/dataset_split\train\C\sub-063_segment0343.npy,C
../data/dataset_split\train\C\sub-063_segment0344.npy,C
../data/dataset_split\train\C\sub-063_segment0345.npy,C
../data/dataset_split\train\C\sub-063_segment0346.npy,C
../data/dataset_split\train\C\sub-063_segment0347.npy,C
../data/dataset_split\train\C\sub-063_segment0348.npy,C
../data/dataset_split\train\C\sub-063_segment0349.npy,C
../data/dataset_split\train\C\sub-063_segment0350.npy,C
../data/dataset_split\train\C\sub-063_segment0351.npy,C
../data/dataset_split\train\C\sub-063_segment0352.npy,C
../data/dataset_split\train\C\sub-063_segment0353.npy,C
../data/dataset_split\train\C\sub-063_segment0354.npy,C
../data/dataset_split\train\C\sub-063_segment0355.npy,C
../data/dataset_split\train\C\sub-063_segment0356.npy,C
../data/dataset_split\train\C\sub-063_segment0357.npy,C
../data/dataset_split\train\C\sub-063_segment0358.npy,C
../data/dataset_split\train\C\sub-063_segment0359.npy,C
../data/dataset_split\train\C\sub-063_segment0360.npy,C
../data/dataset_split\train\C\sub-063_segment0361.npy,C
../data/dataset_split\train\C\sub-063_segment0362.npy,C
../data/dataset_split\train\C\sub-063_segment0363.npy,C
../data/dataset_split\train\C\sub-063_segment0364.npy,C
../data/dataset_split\train\C\sub-063_segment0365.npy,C
../data/dataset_split\train\C\sub-063_segment0366.npy,C
../data/dataset_split\train\C\sub-063_segment0367.npy,C
../data/dataset_split\train\C\sub-063_segment0368.npy,C
../data/dataset_split\train\C\sub-063_segment0369.npy,C
../data/dataset_split\train\C\sub-063_segment0370.npy,C
../data/dataset_split\train\C\sub-063_segment0371.npy,C
../data/dataset_split\train\C\sub-063_segment0372.npy,C
../data/dataset_split\train\C\sub-063_segment0373.npy,C
../data/dataset_split\train\C\sub-063_segment0374.npy,C
../data/dataset_split\train\C\sub-063_segment0375.npy,C
../data/dataset_split\train\C\sub-063_segment0376.npy,C
../data/dataset_split\train\C\sub-063_segment0377.npy,C
../data/dataset_split\train\C\sub-063_segment0378.npy,C
../data/dataset_split\train\C\sub-063_segment0379.npy,C
../data/dataset_split\train\C\sub-063_segment0380.npy,C
../data/dataset_split\train\C\sub-063_segment0381.npy,C
../data/dataset_split\train\C\sub-063_segment0382.npy,C
../data/dataset_split\train\C\sub-063_segment0383.npy,C
../data/dataset_split\train\C\sub-063_segment0384.npy,C
../data/dataset_split\train\C\sub-063_segment0385.npy,C
../data/dataset_split\train\C\sub-063_segment0386.npy,C
../data/dataset_split\train\C\sub-063_segment0387.npy,C
../data/dataset_split\train\C\sub-063_segment0388.npy,C
../data/dataset_split\train\C\sub-063_segment0389.npy,C
../data/dataset_split\train\C\sub-063_segment0390.npy,C
../data/dataset_split\train\C\sub-063_segment0391.npy,C
../data/dataset_split\train\C\sub-063_segment0392.npy,C
../data/dataset_split\train\C\sub-063_segment0393.npy,C
../data/dataset_split\train\C\sub-063_segment0394.npy,C
../data/dataset_split\train\C\sub-063_segment0395.npy,C
../data/dataset_split\train\C\sub-063_segment0396.npy,C
../data/dataset_split\train\C\sub-063_segment0397.npy,C
../data/dataset_split\train\C\sub-063_segment0398.npy,C
../data/dataset_split\train\C\sub-063_segment0399.npy,C
../data/dataset_split\train\C\sub-063_segment0400.npy,C
../data/dataset_split\train\C\sub-063_segment0401.npy,C
../data/dataset_split\train\C\sub-063_segment0402.npy,C
../data/dataset_split\train\C\sub-063_segment0403.npy,C
../data/dataset_split\train\C\sub-063_segment0404.npy,C
../data/dataset_split\train\C\sub-064_segment0000.npy,C
../data/dataset_split\train\C\sub-064_segment0001.npy,C
../data/dataset_split\train\C\sub-064_segment0002.npy,C
../data/dataset_split\train\C\sub-064_segment0003.npy,C
../data/dataset_split\train\C\sub-064_segment0004.npy,C
../data/dataset_split\train\C\sub-064_segment0005.npy,C
../data/dataset_split\train\C\sub-064_segment0006.npy,C
../data/dataset_split\train\C\sub-064_segment0007.npy,C
../data/dataset_split\train\C\sub-064_segment0008.npy,C
../data/dataset_split\train\C\sub-064_segment0009.npy,C
../data/dataset_split\train\C\sub-064_segment0010.npy,C
../data/dataset_split\train\C\sub-064_segment0011.npy,C
../data/dataset_split\train\C\sub-064_segment0012.npy,C
../data/dataset_split\train\C\sub-064_segment0013.npy,C
../data/dataset_split\train\C\sub-064_segment0014.npy,C
../data/dataset_split\train\C\sub-064_segment0015.npy,C
../data/dataset_split\train\C\sub-064_segment0016.npy,C
../data/dataset_split\train\C\sub-064_segment0017.npy,C
../data/dataset_split\train\C\sub-064_segment0018.npy,C
../data/dataset_split\train\C\sub-064_segment0019.npy,C
../data/dataset_split\train\C\sub-064_segment0020.npy,C
../data/dataset_split\train\C\sub-064_segment0021.npy,C
../data/dataset_split\train\C\sub-064_segment0022.npy,C
../data/dataset_split\train\C\sub-064_segment0023.npy,C
../data/dataset_split\train\C\sub-064_segment0024.npy,C
../data/dataset_split\train\C\sub-064_segment0025.npy,C
../data/dataset_split\train\C\sub-064_segment0026.npy,C
../data/dataset_split\train\C\sub-064_segment0027.npy,C
../data/dataset_split\train\C\sub-064_segment0028.npy,C
../data/dataset_split\train\C\sub-064_segment0029.npy,C
../data/dataset_split\train\C\sub-064_segment0030.npy,C
../data/dataset_split\train\C\sub-064_segment0031.npy,C
../data/dataset_split\train\C\sub-064_segment0032.npy,C
../data/dataset_split\train\C\sub-064_segment0033.npy,C
../data/dataset_split\train\C\sub-064_segment0034.npy,C
../data/dataset_split\train\C\sub-064_segment0035.npy,C
../data/dataset_split\train\C\sub-064_segment0036.npy,C
../data/dataset_split\train\C\sub-064_segment0037.npy,C
../data/dataset_split\train\C\sub-064_segment0038.npy,C
../data/dataset_split\train\C\sub-064_segment0039.npy,C
../data/dataset_split\train\C\sub-064_segment0040.npy,C
../data/dataset_split\train\C\sub-064_segment0041.npy,C
../data/dataset_split\train\C\sub-064_segment0042.npy,C
../data/dataset_split\train\C\sub-064_segment0043.npy,C
../data/dataset_split\train\C\sub-064_segment0044.npy,C
../data/dataset_split\train\C\sub-064_segment0045.npy,C
../data/dataset_split\train\C\sub-064_segment0046.npy,C
../data/dataset_split\train\C\sub-064_segment0047.npy,C
../data/dataset_split\train\C\sub-064_segment0048.npy,C
../data/dataset_split\train\C\sub-064_segment0049.npy,C
../data/dataset_split\train\C\sub-064_segment0050.npy,C
../data/dataset_split\train\C\sub-064_segment0051.npy,C
../data/dataset_split\train\C\sub-064_segment0052.npy,C
../data/dataset_split\train\C\sub-064_segment0053.npy,C
../data/dataset_split\train\C\sub-064_segment0054.npy,C
../data/dataset_split\train\C\sub-064_segment0055.npy,C
../data/dataset_split\train\C\sub-064_segment0056.npy,C
../data/dataset_split\train\C\sub-064_segment0057.npy,C
../data/dataset_split\train\C\sub-064_segment0058.npy,C
../data/dataset_split\train\C\sub-064_segment0059.npy,C
../data/dataset_split\train\C\sub-064_segment0060.npy,C
../data/dataset_split\train\C\sub-064_segment0061.npy,C
../data/dataset_split\train\C\sub-064_segment0062.npy,C
../data/dataset_split\train\C\sub-064_segment0063.npy,C
../data/dataset_split\train\C\sub-064_segment0064.npy,C
../data/dataset_split\train\C\sub-064_segment0065.npy,C
../data/dataset_split\train\C\sub-064_segment0066.npy,C
../data/dataset_split\train\C\sub-064_segment0067.npy,C
